Date,Close/Last,Volume,Open,High,Low,Close_Moving_Avg_30,Daily_Return,Year,Month,Volatilidade_30d,forca_relativa,SMA_20,SMA_50,Volatility_30,Avg_Volume_30,Future_Return,Target,prediction
2016-08-17,38.2315,37746320,38.2205,38.261,37.9599,37.653433333333325,0.0772210879011581,2016,8,0.741632649711439,0.9020259050149276,38.286,36.92035,0.6373307852952942,60022305.333333336,-0.07770339545262658,0,0
2016-08-18,38.223,29165620,38.2,38.2585,38.03,37.69991666666667,-0.0222329754260175,2016,8,0.7404929483880515,0.8446389496717748,38.21883333333333,36.95817,0.6258400021837799,59034956.66666666,-0.08700481303221026,0,0
2016-08-19,37.8655,46751340,38.095,38.1245,37.8445,37.71908333333333,-0.9353007351594612,2016,8,0.7333740576800205,0.0750000000000025,38.10666666666666,36.98783,0.6216599176084786,58308536.66666666,-0.09492793460334167,0,0
2016-08-22,37.974,33552500,37.875,37.9925,37.605,37.728583333333326,0.2865405184138581,2016,8,0.7095621028787588,0.9522580645161216,38.020833333333336,37.0294,0.6233596554618629,57300048.0,-0.08938527391101053,0,0
2016-08-23,38.1225,30434940,38.1655,38.235,38.05,37.752316666666665,0.3910570390267098,2016,8,0.6973586356209293,0.3918918918919147,37.98733333333333,37.07661,0.6243848211520835,54575805.333333336,-0.09700838504903124,0,0
2016-08-24,37.8625,34851300,38.15,38.1705,37.768,37.77668333333334,-0.6820119352088816,2016,8,0.6948942859965611,0.2347826086956455,37.98633333333333,37.11456,0.6134905991373852,52983668.66666666,-0.1002899032863627,0,0
2016-08-25,37.961,32440340,37.8,38.028,37.7371,37.806716666666674,0.2601518653020829,2016,8,0.6939708329600298,0.7696803025094533,37.982,37.15952,0.599080569725853,52474681.333333336,-0.09555293472951885,0,0
2016-08-26,38.45,55390400,38.0025,38.5,37.9898,37.86265,1.2881641684887146,2016,8,0.7080595081575664,0.901999215993733,38.09116666666667,37.21101,0.577071891624878,52254868.66666666,-0.08638367133573321,0,0
2016-08-29,38.5645,43923120,38.436,38.749,38.43,37.92135,0.2977893368010464,2016,8,0.7084408857124859,0.4216300940438922,38.32516666666667,37.27591,0.5547528519297652,51750906.66666666,-0.07185318892900108,0,0
2016-08-30,38.379,35762820,38.5525,38.5918,38.278,37.9674,-0.481012329992625,2016,8,0.7142308877319735,0.3218610579987219,38.4645,37.32948,0.5323046088019496,51469166.66666666,-0.07973959644642677,0,0
2016-08-31,38.458,32615840,38.33,38.482,38.2,38.00646666666667,0.2058417363662412,2016,8,0.7036886118984258,0.9148936170212724,38.46716666666666,37.38282,0.5235058859685846,51094508.66666666,-0.07249662357707892,0,0
2016-09-01,38.531,35815020,38.545,38.602,38.3375,38.05011666666667,0.1898174632066096,2016,9,0.701850937367021,0.7315689981096467,38.456,37.44284,0.5102229682197065,50744764.66666666,-0.06359968892777303,0,0
2016-09-02,38.622,43364760,38.7055,38.8,38.585,38.09608333333334,0.2361734707118978,2016,9,0.7020814533745097,0.1720930232558124,38.537,37.4932,0.4969466092764333,50684026.66666666,-0.04983086290669785,0,0
2016-09-06,39.4435,74330820,38.702,39.474,38.511,38.17818333333333,2.127026047330527,2016,9,0.7735836046109508,0.968328141225341,38.8655,37.583110000000005,0.5095811411030641,51379064.0,-0.03519843453800526,0,1
2016-09-07,39.224,48449060,39.4765,39.5395,39.2165,38.25966666666668,-0.5564921977005199,2016,9,0.7740271353031232,0.0232198142414654,39.0965,37.67623,0.4722925257561747,51328906.66666666,-0.0406144137753918,0,0
2016-09-08,39.203,40558300,39.1945,39.325,39.072,38.33865,-0.0535386498062284,2016,9,0.7755218809489212,0.5177865612648228,39.29016666666666,37.75234,0.4208989589210026,50766797.333333336,-0.03240695034060607,0,0
2016-09-09,38.007,84938760,38.968,39.05,38.0055,38.35119999999999,-3.050786929571725,2016,9,0.8975111480459782,0.0014360938247966,38.81133333333333,37.79688,0.4043433288509924,48766842.0,-0.07185679922831786,0,0
2016-09-12,38.5745,62377580,37.8675,38.633,37.8,38.37233333333334,1.4931459994211638,2016,9,0.9256217836789572,0.9297719087635032,38.59483333333333,37.85274999999999,0.3986659723018259,46337096.0,-0.07946640575594503,0,0
2016-09-13,38.0505,62313240,38.4385,38.4945,37.9525,38.36111666666667,-1.358410348805561,2016,9,0.9357614129405868,0.1808118081180787,38.21066666666667,37.88808,0.4029498703171414,46032656.66666666,-0.08880720323762543,0,0
2016-09-14,38.0545,50586080,38.11,38.375,37.9425,38.36196666666668,0.0105123454356759,2016,9,0.9199300682311023,0.2589595375722437,38.2265,37.92107,0.4022514210630237,45320987.333333336,-0.07476385562674,0,0
2016-09-15,38.4845,60728840,38.1,38.5435,37.879,38.38705,1.129958349209681,2016,9,0.929641530574874,0.9112114371707988,38.19649999999999,37.95315,0.3846924958709319,44958933.333333336,-0.059472603744073566,0,0
2016-09-16,38.926,109906780,38.664,39.023,38.583,38.41663333333334,1.147215112577804,2016,9,0.9408061819242688,0.779545454545454,38.48833333333334,37.9951,0.3910369048052095,46504587.333333336,0.002833882934872203,0,0
2016-09-19,38.755,45878960,38.9985,39.097,38.55,38.43183333333333,-0.4392950727020506,2016,9,0.9383185096151604,0.3747714808043946,38.721833333333336,38.02439,0.3951476880894002,46232375.333333336,-0.01863715783343033,0,0
2016-09-20,39.011,38654120,38.8,39.0685,38.8,38.4546,0.6605599277512475,2016,9,0.9450571095859492,0.7858472998137922,38.897333333333336,38.05083,0.4084120721645672,46199954.66666666,-0.006608013648922108,0,0
2016-09-21,39.487,54254660,39.1625,39.5345,38.9505,38.490316666666665,1.2201686703750214,2016,9,0.9681002096687116,0.9186643835616451,39.08433333333333,38.09236,0.4496459427712844,46758516.66666666,0.031584722294790826,1,1
2016-09-22,40.235,81467240,39.7135,40.2945,39.7135,38.55055000000001,1.8942943247144628,2016,9,1.0220420747258996,0.8975903614457826,39.577666666666666,38.15443,0.5506878981846265,48406483.333333336,0.04911150802445792,1,1
2016-09-23,40.2875,47015540,40.1565,40.3875,40.106,38.608066666666666,0.130483409966442,2016,9,1.0214169523503849,0.6447602131438686,40.003166666666665,38.21898,0.6355035165444304,48628842.0,0.0671478710019205,1,0
2016-09-26,39.958,52983520,40.09,40.2965,39.8573,38.65240000000001,-0.8178715482469845,2016,9,1.036594857487922,0.2292805100182066,40.16016666666667,38.2827,0.6816571137234346,49353570.66666666,0.018129005134215816,0,0
2016-09-27,40.8055,76258600,40.0925,40.832,40.0555,38.731766666666665,2.120977025877191,2016,9,1.0910796163402348,0.9658725048293644,40.35033333333333,38.36274,0.7849877083744444,50484657.333333336,0.036001269438273545,1,1
2016-09-28,41.436,88363420,40.9,41.507,40.8517,38.83956666666666,1.5451348470181705,2016,9,1.1071581702400162,0.8916526781626762,40.73316666666667,38.45151,0.9201492638785328,52362661.333333336,0.0736383893869513,1,1
2016-09-29,41.4525,98379460,41.413,41.875,41.2315,38.94693333333334,0.0398204459890028,2016,9,1.107412116373263,0.3434343434343474,41.23133333333333,38.53484,1.0283131963974663,54383766.0,0.1167461407904308,1,1
2016-09-30,41.8655,88509560,41.6305,41.9975,41.62,39.06835,0.9963210904046615,2016,9,1.1135523784399823,0.6503311258278058,41.58466666666666,38.62772,1.1479682888658116,56361897.333333336,0.13301579139659814,1,1
2016-10-03,41.837,55280200,41.8,41.993,41.5625,39.20073333333333,-0.0680751454061101,2016,10,1.091144161285926,0.6376306620209105,41.71833333333333,38.7196,1.2305019842866811,56646192.66666666,0.16364192637712616,1,1
2016-10-04,41.7015,58976800,42.0455,42.1183,41.513,39.324983333333336,-0.3238759949327208,2016,10,1.0978230199175063,0.3114158268627207,41.80133333333334,38.81402,1.2891555140354285,57493669.333333336,0.12215435121898724,1,1
2016-10-05,42.218,69132720,41.9,42.2835,41.806,39.4615,1.2385645600278217,2016,10,1.110586321969541,0.8628272251309045,41.91883333333333,38.92279,1.371636469130366,58783595.333333336,0.1311069136893998,1,1
2016-10-06,42.083,53626700,42.185,42.3605,42.03,39.60218333333333,-0.3197688189871761,2016,10,1.1009435115433075,0.1603630862329717,42.00083333333333,39.02778,1.4176464072256134,59409442.0,0.11271813855103115,1,1
2016-10-07,41.9715,48462240,42.2895,42.2975,41.8725,39.735866666666666,-0.2649525936839092,2016,10,1.1067244508552851,0.2329411764705819,42.090833333333336,39.1146,1.4463504662648423,59943505.333333336,0.10428067775205209,1,1
2016-10-10,42.0855,36394480,42.1625,42.26,42.0135,39.85705,0.2716128801687034,2016,10,1.0921998465257958,0.2920892494929146,42.04666666666667,39.1975,1.4866384456563797,59310308.0,0.0791153846153847,1,1
2016-10-11,41.55,71692960,42.051,42.0645,41.4175,39.95656666666666,-1.272409737320468,2016,10,1.1296561507435992,0.2047913446676957,41.869,39.26076,1.497020136306096,60235969.333333336,0.05815389708784833,1,1
2016-10-12,41.7045,47473480,41.7,41.8833,41.505,40.06741666666667,0.3718411552346756,2016,10,1.1211938715346317,0.5273592386994519,41.78,39.33427,1.4992979051321045,60626324.66666666,0.0691816643593294,1,1
2016-10-13,41.464,61776880,41.45,41.59,41.0605,40.16761666666666,-0.5766763778489281,2016,10,1.1321113031193557,0.7620396600566508,41.572833333333335,39.40891,1.4884376655391358,61598359.333333336,0.06267539756782027,1,1
2016-10-14,41.148,59894060,41.754,41.787,41.148,40.254850000000005,-0.762106887902747,2016,10,1.1473085782872865,0.0,41.438833333333335,39.4711,1.4657268595220374,62400994.0,0.07328142728588755,1,1
2016-10-17,40.6475,67102740,41.075,41.1,40.584,40.32236666666666,-1.2163410129289454,2016,10,1.1771106904166515,0.1230620155038718,41.0865,39.51807,1.4342307978876332,63192260.0,0.06613597020406031,1,1
2016-10-18,40.8825,50144360,41.1055,41.163,40.751,40.370333333333335,0.5781413371056088,2016,10,1.1212857278400088,0.3191747572815605,40.89266666666666,39.56916,1.4278732698362444,62386044.66666666,0.08937207722131178,1,1
2016-10-19,40.8845,41726740,41.02,41.0335,40.7585,40.42568333333333,0.0048920687335751,2016,10,1.114171700416474,0.4581818181818379,40.804833333333335,39.61854,1.4140211521325874,62161967.333333336,0.09956296644927064,1,1
2016-10-20,40.516,62966680,40.6995,40.7855,40.155,40.46945,-0.9013195709865696,2016,10,1.130002004481962,0.5725614591593947,40.761,39.6603,1.3950646465679146,62908913.333333336,0.09452413755841897,1,1
2016-10-21,40.9495,55807080,40.468,40.971,40.45,40.56753333333334,1.0699476749925996,2016,10,0.971050111346974,0.9587332053742872,40.78333333333333,39.70805,1.317235002030743,61937857.333333336,0.07852665402444155,1,1
2016-10-24,41.9045,81044360,41.2475,41.915,41.1105,40.67853333333333,2.332140807580063,2016,10,1.018889073875081,0.986948415164698,41.123333333333335,39.77358,1.2833657455230114,62560083.333333336,0.0959436133486767,1,1
2016-10-25,41.759,64795520,41.965,42.1545,41.661,40.802150000000005,-0.3472180792039037,2016,10,0.9787051140513447,0.1985815602836869,41.53766666666667,39.84027,1.1972125394663244,62642826.0,0.08405804626048129,1,1
2016-10-26,41.1295,79704980,41.638,41.672,41.0,40.90465,-1.5074594698148869,2016,10,1.0327425134237216,0.1927083333333344,41.59766666666667,39.89881999999999,1.0797287027545224,63613456.0,0.07201595141594876,1,1
2016-10-27,40.918,143131340,41.562,41.586,40.7715,40.98576666666667,-0.5142294460180663,2016,10,1.0288495914132474,0.1798649478207451,41.26883333333333,39.95255,0.9782860252128112,66360206.0,0.06465797621835401,1,0
2016-10-28,38.816,216652600,39.1,39.4745,38.7305,40.9821,-5.1371034752431655,2016,10,1.403077416138498,0.114919354838714,40.28783333333334,39.96441,0.9864444721077654,69918400.0,0.02131242435404942,0,0
2016-10-31,39.491,108179920,39.0515,39.685,39.0055,41.00663333333333,1.7389736191261165,2016,10,1.4355360429863848,0.714495952906547,39.74166666666667,39.99692,0.9370617406272506,71995098.66666667,0.019991218327866336,0,0
2016-11-01,39.2705,106002420,39.95,40.042,38.8357,41.015283333333336,-0.5583550682433991,2016,11,1.4355769703328134,0.3604410179888884,39.1925,40.02285,0.919029066773712,74240042.0,0.021578522931245177,0,0
2016-11-02,38.278,99626220,39.1965,39.2375,38.1775,40.97498333333333,-2.5273424071504014,2016,11,1.4906293907709385,0.0948113207547143,39.01316666666666,40.02596,1.0103288256403382,75752427.33333333,0.005992115637319357,0,0
2016-11-03,38.3515,77344100,38.2525,38.85,38.2,40.912200000000006,0.1920163017921528,2016,11,1.4440546327946937,0.2330769230769215,38.63333333333333,40.03574,1.1113676383566544,75614989.33333333,0.012220066774878946,0,0
2016-11-04,37.7525,102307960,38.1395,38.3,37.6615,40.8277,-1.5618685057950945,2016,11,1.4656354536124676,0.1425215348472999,38.12733333333333,40.03157,1.248423133672991,77458070.0,-0.014295039164490847,0,0
2016-11-07,39.2465,119546760,38.582,39.3866,38.547,40.80398333333333,3.957353817627962,2016,11,1.6451860955649804,0.8331348261076665,38.45016666666667,40.0475,1.2720495306133202,79676844.66666667,0.017777028604029917,0,0
2016-11-08,39.3875,67647000,39.2485,39.587,38.955,40.75671666666666,0.35926770540049,2016,11,1.5958455829817648,0.6843354430379764,38.7955,40.06396,1.2980700374504714,79389791.33333333,0.02225538541396319,0,0
2016-11-09,38.594,171103540,38.2,38.875,38.0045,40.66198333333333,-2.0145985401459843,2016,11,1.6012182797031795,0.6771970132107997,39.076,40.06826,1.3494733869649531,82147795.33333333,0.007229167210376622,0,0
2016-11-10,37.119,254666400,38.9405,38.9415,35.885,40.517533333333326,-3.821837591335442,2016,11,1.7293623560215714,0.4037297562571575,38.36683333333334,40.04148,1.4868749276838753,87357360.0,-0.023941939809884405,0,0
2016-11-11,36.9505,132200440,36.7865,37.163,36.445,40.3537,-0.4539454187882263,2016,11,1.7105159450397378,0.7040389972144852,37.5545,40.00987,1.5997261220338463,88813722.66666667,-0.04198859217008043,0,0
2016-11-14,35.9535,146012620,37.2755,37.3,35.505,40.157583333333335,-2.698204354474232,2016,11,1.759554923073708,0.2498607242339816,36.67433333333333,39.9565,1.763835114681019,91838136.66666669,-0.06871899809617549,0,0
2016-11-15,37.162,134997340,36.5,37.339,36.2995,40.00626666666666,3.361286105664263,2016,11,1.89489756215678,0.8297258297258295,36.68866666666667,39.91087,1.820621851576259,94372154.66666669,-0.028634908187937038,0,0
2016-11-16,37.3245,72084340,36.994,37.4935,36.7805,39.84315000000001,0.4372746353802359,2016,11,1.877063948635336,0.7629733520336629,36.81333333333333,39.87288,1.8347897612815536,94470542.0,-0.004507447957645911,0,0
2016-11-17,37.82,73258780,37.466,37.875,37.4,39.70105,1.3275462497823076,2016,11,1.9031840387451624,0.8842105263157904,37.4355,39.845220000000005,1.820359818306153,95124944.66666669,0.003622275000995079,0,0
2016-11-18,38.008,87317760,38.05,38.387,37.8822,39.56893333333333,0.4970914859862674,2016,11,1.909265416886543,0.2492076069730675,37.7175,39.84524,1.7935268363322117,96420128.66666669,0.003935655986687469,0,0
2016-11-21,39.0,92018160,38.3,39.0175,38.2555,39.46608333333334,2.609976846979567,2016,11,1.9803381058476572,0.9770341207349104,38.276,39.85375,1.7316391531174566,98274251.33333331,-0.0005765904285989071,0,0
2016-11-22,39.2665,106131760,39.4085,39.62,39.05,39.389966666666666,0.6833333333333247,2016,11,1.9771790164561716,0.3798245614035146,38.75816666666668,39.87807,1.6864772810626214,99422211.33333331,-0.0133921280418096,0,0
2016-11-23,39.006,70665940,39.0865,39.0875,38.656,39.30001666666667,-0.663415379521981,2016,11,1.9764437064626763,0.8111239860950211,39.090833333333336,39.8971,1.6297831328301349,100195293.33333331,-0.021081162475530702,0,0
2016-11-25,39.0185,36741360,39.325,39.3375,38.895,39.2185,0.0320463518433067,2016,11,1.975607700107058,0.2790960451977428,39.097,39.90778,1.5781555963234513,99360776.0,-0.01951250157054903,0,0
2016-11-28,38.3385,87677100,38.8495,38.85,38.212,39.12485,-1.742763048297602,2016,11,1.9935436177692225,0.1982758620689662,38.78766666666667,39.89603,1.5426689543081922,100286877.33333331,-0.04036194338064122,0,0
2016-11-29,38.126,65357680,38.4,38.4945,38.066,39.0408,-0.5542731197099693,2016,11,1.985738913776832,0.1400233372228593,38.49433333333334,39.88345,1.5254428842482326,100228708.66666669,-0.06282876948035997,0,0
2016-11-30,37.5285,92143040,38.1,38.4045,37.5125,38.929,-1.567172008603046,2016,11,1.995574590805972,0.0179372197309398,37.99766666666667,39.8538,1.508624847679036,101628664.66666669,-0.08146706806667152,0,0
2016-12-01,37.1825,93015220,37.6205,37.6685,36.9015,38.805600000000005,-0.9219659725275609,2016,12,1.9984152156082533,0.3663624511082108,37.61233333333333,39.80771,1.4944953501848854,103338280.66666669,-0.08159610729634935,0,0
2016-12-02,37.017,71131040,37.17,37.4245,36.835,38.688966666666666,-0.4451018624352709,2016,12,1.995387528215407,0.3087362171331668,37.242666666666665,39.74335,1.4929431239214932,103610426.0,-0.0831475702184574,0,0
2016-12-05,37.968,86094560,37.25,38.0745,37.1,38.58958333333333,2.569089877623787,2016,12,2.0484600446356467,0.8907131862493617,37.38916666666667,39.69696,1.4354017404926365,104620008.66666669,-0.0614061109463066,0,0
2016-12-06,38.236,75847580,38.1995,38.412,37.8625,38.4673,0.7058575642646225,2016,12,1.999209276400905,0.6797088262056391,37.74033333333333,39.66252,1.292401117407421,104446782.66666669,-0.05395073794118744,0,0
2016-12-07,38.521,73583060,38.2275,38.521,37.791,38.359366666666666,0.7453708546919291,2016,12,2.007979272429509,1.0,38.24166666666667,39.61683,1.1334540659154708,104739700.66666669,-0.05802807257788423,0,0
2016-12-08,38.3665,63740940,38.5935,38.6895,38.2595,38.26726666666666,-0.4010799304275503,2016,12,1.9941836109337048,0.2488372093023241,38.374500000000005,39.55544,1.005652393614059,104207566.0,-0.06700792762997904,0,0
2016-12-09,38.433,49287120,38.5,38.5125,38.267,38.18443333333334,0.1733282942149916,2016,12,1.9945440039901428,0.6761710794297228,38.44016666666667,39.49505,0.8734395912370252,101079425.33333331,-0.08112179027399227,0,0
2016-12-12,38.006,59177380,38.32,38.3445,37.86,38.15743333333333,-1.111024380090031,2016,12,1.7733324488233526,0.3013415892672893,38.2685,39.41786,0.8657286519751121,95830251.33333331,-0.09417863314067813,0,0
2016-12-13,38.717,105062580,38.248,39.123,38.1,38.13163333333333,1.870757248855437,2016,12,1.7780867238082607,0.6031280547409577,38.38533333333333,39.35546,0.8356257714342744,95726340.0,-0.073501082833794,0,0
2016-12-14,38.441,108939300,38.9125,39.043,38.1405,38.10398333333333,-0.7128651496758454,2016,12,1.7798307663424109,0.3329639889196684,38.388,39.29024999999999,0.8099722694629232,95824236.0,-0.07413473349550799,0,0
2016-12-15,38.05,75910060,38.314,38.455,38.0155,38.09638333333333,-1.0171431544444889,2016,12,1.7281238771667504,0.078498293515346,38.40266666666667,39.20689,0.8093525901793065,95033697.33333331,-0.07587312381600045,0,0
2016-12-16,37.8885,96923100,38.25,38.2565,37.7,38.08095,-0.424441524310104,2016,12,1.7293586282105016,0.3387241689128441,38.1265,39.123000000000005,0.8087342638239247,95686330.66666669,-0.08960173004144889,0,0
2016-12-19,38.3,62159120,37.9445,38.525,37.808,38.0992,1.0860815286960257,2016,12,1.7157911897517375,0.6861924686192443,38.0795,39.04957,0.8072429408284155,94348036.0,-0.08804095481873933,0,0
2016-12-20,38.561,54027900,38.4325,38.7195,38.3855,38.07635,0.6814621409921839,2016,12,1.5561640788266222,0.525449101796412,38.249833333333335,38.97908,0.7829848299715544,92164074.0,-0.04811157738829914,0,0
2016-12-21,38.53,40825760,38.5,38.561,38.285,38.04776666666667,-0.080392106013849,2016,12,1.5542751830921628,0.8876811594202956,38.46366666666666,38.91868,0.7483560342664808,91270032.66666669,-0.04586201773067201,0,0
2016-12-22,38.317,50429240,38.406,38.5605,38.151,38.03853333333333,-0.5528159875421768,2016,12,1.5133133278984128,0.4053724053724033,38.46933333333334,38.85093,0.743074321401636,87247556.0,-0.05681230769230769,0,0
2016-12-23,38.0295,39574440,38.2275,38.325,37.8995,38.06888333333334,-0.750319701438007,2016,12,1.3408039271621046,0.305522914218556,38.29216666666667,38.78224,0.7225321933328406,80077824.0,-0.07212306791426243,0,0
2016-12-27,38.57,52613840,38.17,38.7325,38.06,38.12286666666667,1.4212650705373475,2016,12,1.3581951642478192,0.7583643122676557,38.3055,38.73068,0.696108418197285,77424937.33333333,-0.060825947209506126,0,0
2016-12-28,38.6065,65651940,38.8125,39.0,38.525,38.21130000000001,0.0946331345605289,2016,12,1.247286466844344,0.171578947368417,38.402,38.68986,0.5676806047114783,74746248.0,-0.06686728059362387,0,0
2016-12-29,38.2575,63099600,38.62,38.67,38.0425,38.24781666666667,-0.9039928509447792,2016,12,1.1160115322179838,0.3426294820717159,38.478,38.63736,0.5319669662309813,72349656.66666667,-0.08532867918664011,0,0
2016-12-30,37.4935,82654140,38.3235,38.37,37.414,38.25345,-1.9969940534535824,2016,12,1.1776524167753863,0.0831589958158956,38.119166666666665,38.56954,0.5226657359649656,72701983.33333333,-0.1034445653343536,0,0
2017-01-03,37.6835,70397540,37.896,37.938,37.385,38.2489,0.5067545041140598,2017,1,1.1555971305872317,0.5397830018083216,37.8115,38.51289,0.5271441502781649,72606608.66666667,-0.10564851073929028,0,0
2017-01-04,37.859,50105920,37.9195,37.984,37.71,38.24393333333333,0.465721071556513,2017,1,1.1551406489727751,0.5437956204379577,37.678666666666665,38.451080000000005,0.5301852918350671,71366214.0,-0.10301608737887077,0,0
2017-01-05,39.0225,116403900,38.0775,39.12,38.0128,38.24468333333333,3.073245463430085,2017,1,1.1937774256543487,0.9119400289017372,38.18833333333334,38.39344,0.5313064328377617,72179072.0,-0.07646703823351915,0,0
2017-01-06,39.7995,119623380,39.118,39.972,38.924,38.26245,1.9911589467614956,2017,1,1.2421594218949394,0.8354007633587794,38.89366666666667,38.35425,0.5738612464459409,72628792.66666667,-0.07058287795992715,0,0
2017-01-09,39.846,68857280,39.9,40.0887,39.5885,38.29044999999999,0.1168356386386682,2017,1,1.2348022247523407,0.51479408236704,39.556,38.32858,0.6292148685958915,72568504.0,-0.06859433620457935,0,0
2017-01-10,39.795,51152800,39.83,39.9,39.4772,38.31633333333333,-0.1279927721728579,2017,1,1.2353548588799912,0.7516556291390775,39.8135,38.30612,0.6745354638223999,73048885.33333333,-0.06605334491134596,0,0
2017-01-11,39.951,59725340,39.683,39.975,39.4755,38.37008333333333,0.3920090463626069,2017,1,1.1877192859432997,0.9519519519519506,39.864,38.32882,0.7376551044770177,72117160.0,-0.05468269367280299,0,0
2017-01-12,40.682,97315960,40.0155,40.7065,39.975,38.45528333333333,1.8297414332557385,2017,1,1.218724191698666,0.966507177033498,40.14266666666666,38.35264,0.8478680635340646,73182436.0,-0.041242458521870286,0,0
2017-01-13,40.857,75542700,40.716,41.0825,40.57,38.56623333333334,0.4301656752371929,2017,1,1.171146354307342,0.5599999999999951,40.49666666666667,38.38437,0.93564556114591,72629091.33333333,-0.033016188582789055,0,0
2017-01-17,40.486,73362220,40.785,40.8,40.172,38.67634999999999,-0.9080451330249484,2017,1,1.170652147400003,0.5,40.675,38.42853,0.9612233866994846,71973991.33333333,-0.05082758944061533,0,0
2017-01-18,40.374,46897580,40.475,40.5865,40.2135,38.78824999999999,-0.2766388381168716,2017,1,1.1674003984652075,0.4302949061662199,40.572333333333326,38.46898,0.9567813567661492,71166209.33333333,-0.04880376011591335,0,0
