Date,Close/Last,Volume,Open,High,Low,Close_Moving_Avg_30,Daily_Return,Year,Month,Volatilidade_30d,forca_relativa,SMA_20,SMA_50,Volatility_30,Avg_Volume_30
2016-08-08,38.328,39626740,38.3405,38.35,38.0508,37.060249999999996,0.07571999268911611,2016,8,0.9201752587333119,0.926470588235299,38.221833333333336,36.601240000000004,0.8846230616522107,68106683.33333333
2016-08-09,38.4155,37497800,38.3695,38.63,38.345,37.1885,0.22829263201835648,2016,8,0.8817188283267154,0.24736842105263773,38.347500000000004,36.65731,0.7840243552691536,65642395.333333336
2016-08-10,38.428,32028240,38.49,38.605,38.3095,37.289516666666664,0.032538949122096206,2016,8,0.7941057181919022,0.4010152284263912,38.3905,36.70308,0.7392605751617967,64021664.0
2016-08-11,38.562,40344780,38.497,38.6875,38.456,37.38225,0.3487040699490018,2016,8,0.7796856909181255,0.45788336933043605,38.4685,36.75488,0.7175453578118183,63322914.0
2016-08-12,38.628,31241660,38.423,38.6575,38.4211,37.47715,0.1711529484985208,2016,8,0.7784288299006602,0.8752115059221691,38.53933333333333,36.7992,0.6860426264780349,62468554.666666664
2016-08-15,38.4245,42326000,38.595,38.602,38.3855,37.548500000000004,-0.5268199233716464,2016,8,0.7599538252383384,0.18013856812934012,38.53816666666666,36.842150000000004,0.6687641845096179,61934047.333333336
2016-08-16,38.202,32023300,38.431,38.4366,38.191,37.608399999999996,-0.5790576325001018,2016,8,0.7723411162514392,0.04478827361561831,38.41816666666667,36.87946,0.6427835534235314,61384021.333333336
2016-08-17,38.2315,37746320,38.2205,38.261,37.9599,37.653433333333325,0.07722108790115811,2016,8,0.741632649711439,0.9020259050149275,38.285999999999994,36.92035,0.6373307852952942,60022305.333333336
2016-08-18,38.223,29165620,38.2,38.2585,38.03,37.69991666666667,-0.022232975426017543,2016,8,0.7404929483880515,0.8446389496717748,38.21883333333333,36.95817,0.6258400021837799,59034956.666666664
2016-08-19,37.8655,46751340,38.095,38.1245,37.8445,37.71908333333333,-0.9353007351594611,2016,8,0.7333740576800205,0.07500000000000254,38.10666666666666,36.98783,0.6216599176084786,58308536.666666664
2016-08-22,37.974,33552500,37.875,37.9925,37.605,37.728583333333326,0.2865405184138581,2016,8,0.7095621028787588,0.9522580645161215,38.020833333333336,37.0294,0.6233596554618629,57300048.0
2016-08-23,38.1225,30434940,38.1655,38.235,38.05,37.752316666666665,0.39105703902670985,2016,8,0.6973586356209293,0.39189189189191476,37.98733333333333,37.07661,0.6243848211520835,54575805.333333336
2016-08-24,37.8625,34851300,38.15,38.1705,37.768,37.77668333333334,-0.6820119352088816,2016,8,0.6948942859965611,0.23478260869564557,37.986333333333334,37.114560000000004,0.6134905991373852,52983668.666666664
2016-08-25,37.961,32440340,37.8,38.028,37.7371,37.806716666666674,0.2601518653020829,2016,8,0.6939708329600298,0.7696803025094533,37.982,37.15952,0.599080569725853,52474681.333333336
2016-08-26,38.45,55390400,38.0025,38.5,37.9898,37.862649999999995,1.2881641684887146,2016,8,0.7080595081575664,0.901999215993733,38.09116666666667,37.211009999999995,0.577071891624878,52254868.666666664
2016-08-29,38.5645,43923120,38.436,38.749,38.43,37.92135,0.29778933680104647,2016,8,0.7084408857124859,0.42163009404389223,38.32516666666667,37.27591,0.5547528519297652,51750906.666666664
2016-08-30,38.379,35762820,38.5525,38.5918,38.278,37.9674,-0.481012329992625,2016,8,0.7142308877319735,0.3218610579987219,38.464499999999994,37.32948,0.5323046088019496,51469166.666666664
2016-08-31,38.458,32615840,38.33,38.482,38.2,38.00646666666667,0.20584173636624126,2016,8,0.7036886118984258,0.9148936170212723,38.467166666666664,37.38282,0.5235058859685846,51094508.666666664
2016-09-01,38.531,35815020,38.545,38.602,38.3375,38.05011666666667,0.18981746320660964,2016,9,0.701850937367021,0.7315689981096467,38.455999999999996,37.442840000000004,0.5102229682197065,50744764.666666664
2016-09-02,38.622,43364760,38.7055,38.8,38.585,38.09608333333334,0.23617347071189787,2016,9,0.7020814533745097,0.1720930232558124,38.537,37.493199999999995,0.4969466092764333,50684026.666666664
2016-09-06,39.4435,74330820,38.702,39.474,38.511,38.17818333333333,2.127026047330527,2016,9,0.7735836046109508,0.968328141225341,38.8655,37.583110000000005,0.5095811411030641,51379064.0
2016-09-07,39.224,48449060,39.4765,39.5395,39.2165,38.259666666666675,-0.5564921977005199,2016,9,0.7740271353031232,0.023219814241465433,39.0965,37.676230000000004,0.4722925257561747,51328906.666666664
2016-09-08,39.203,40558300,39.1945,39.325,39.072,38.33865,-0.05353864980622847,2016,9,0.7755218809489212,0.5177865612648228,39.290166666666664,37.75234,0.42089895892100265,50766797.333333336
2016-09-09,38.007,84938760,38.968,39.05,38.0055,38.35119999999999,-3.050786929571725,2016,9,0.8975111480459782,0.0014360938247966087,38.81133333333333,37.79688,0.40434332885099245,48766842.0
2016-09-12,38.5745,62377580,37.8675,38.633,37.8,38.37233333333334,1.4931459994211638,2016,9,0.9256217836789573,0.9297719087635032,38.594833333333334,37.85274999999999,0.3986659723018259,46337096.0
2016-09-13,38.0505,62313240,38.4385,38.4945,37.9525,38.36111666666667,-1.358410348805561,2016,9,0.9357614129405869,0.18081180811807876,38.21066666666667,37.88808,0.40294987031714147,46032656.666666664
2016-09-14,38.0545,50586080,38.11,38.375,37.9425,38.361966666666675,0.010512345435675918,2016,9,0.9199300682311023,0.25895953757224377,38.226499999999994,37.92107,0.4022514210630237,45320987.333333336
2016-09-15,38.4845,60728840,38.1,38.5435,37.879,38.38705,1.129958349209681,2016,9,0.9296415305748741,0.9112114371707987,38.19649999999999,37.95315,0.38469249587093196,44958933.333333336
2016-09-16,38.926,109906780,38.664,39.023,38.583,38.41663333333334,1.147215112577804,2016,9,0.9408061819242688,0.779545454545454,38.48833333333334,37.9951,0.39103690480520953,46504587.333333336
2016-09-19,38.755,45878960,38.9985,39.097,38.55,38.43183333333333,-0.4392950727020506,2016,9,0.9383185096151604,0.3747714808043946,38.721833333333336,38.02439,0.39514768808940026,46232375.333333336
2016-09-20,39.011,38654120,38.8,39.0685,38.8,38.4546,0.6605599277512475,2016,9,0.9450571095859492,0.7858472998137922,38.897333333333336,38.05083,0.4084120721645672,46199954.666666664
2016-09-21,39.487,54254660,39.1625,39.5345,38.9505,38.490316666666665,1.2201686703750214,2016,9,0.9681002096687116,0.9186643835616453,39.08433333333333,38.09236,0.4496459427712844,46758516.666666664
2016-09-22,40.235,81467240,39.7135,40.2945,39.7135,38.55055000000001,1.8942943247144628,2016,9,1.0220420747258996,0.8975903614457826,39.577666666666666,38.15443,0.5506878981846265,48406483.333333336
2016-09-23,40.2875,47015540,40.1565,40.3875,40.106,38.608066666666666,0.13048340996644203,2016,9,1.0214169523503847,0.6447602131438686,40.003166666666665,38.21898,0.6355035165444304,48628842.0
2016-09-26,39.958,52983520,40.09,40.2965,39.8573,38.65240000000001,-0.8178715482469845,2016,9,1.036594857487922,0.2292805100182066,40.16016666666667,38.2827,0.6816571137234346,49353570.666666664
2016-09-27,40.8055,76258600,40.0925,40.832,40.0555,38.731766666666665,2.120977025877191,2016,9,1.0910796163402348,0.9658725048293643,40.35033333333333,38.36274,0.7849877083744444,50484657.333333336
2016-09-28,41.436,88363420,40.9,41.507,40.8517,38.83956666666666,1.5451348470181703,2016,9,1.1071581702400162,0.8916526781626762,40.73316666666667,38.45151,0.9201492638785329,52362661.333333336
2016-09-29,41.4525,98379460,41.413,41.875,41.2315,38.94693333333334,0.039820445989002806,2016,9,1.1074121163732633,0.3434343434343474,41.23133333333333,38.53484,1.0283131963974663,54383766.0
2016-09-30,41.8655,88509560,41.6305,41.9975,41.62,39.068349999999995,0.9963210904046615,2016,9,1.1135523784399823,0.6503311258278058,41.584666666666664,38.62772,1.1479682888658116,56361897.333333336
2016-10-03,41.837,55280200,41.8,41.993,41.5625,39.20073333333333,-0.06807514540611015,2016,10,1.091144161285926,0.6376306620209105,41.718333333333334,38.7196,1.2305019842866811,56646192.666666664
2016-10-04,41.7015,58976800,42.0455,42.1183,41.513,39.324983333333336,-0.3238759949327208,2016,10,1.0978230199175065,0.31141582686272073,41.80133333333334,38.81402,1.2891555140354283,57493669.333333336
2016-10-05,42.218,69132720,41.9,42.2835,41.806,39.461499999999994,1.2385645600278217,2016,10,1.1105863219695413,0.8628272251309045,41.91883333333333,38.92279,1.371636469130366,58783595.333333336
2016-10-06,42.083,53626700,42.185,42.3605,42.03,39.60218333333333,-0.31976881898717613,2016,10,1.1009435115433077,0.16036308623297174,42.00083333333333,39.02778,1.4176464072256134,59409442.0
2016-10-07,41.9715,48462240,42.2895,42.2975,41.8725,39.735866666666666,-0.2649525936839092,2016,10,1.1067244508552851,0.2329411764705819,42.090833333333336,39.114599999999996,1.4463504662648423,59943505.333333336
2016-10-10,42.0855,36394480,42.1625,42.26,42.0135,39.85705,0.27161288016870344,2016,10,1.0921998465257958,0.29208924949291465,42.04666666666667,39.1975,1.4866384456563797,59310308.0
2016-10-11,41.55,71692960,42.051,42.0645,41.4175,39.95656666666666,-1.272409737320468,2016,10,1.1296561507435992,0.20479134466769575,41.869,39.26076,1.497020136306096,60235969.333333336
2016-10-12,41.7045,47473480,41.7,41.8833,41.505,40.06741666666667,0.37184115523467565,2016,10,1.1211938715346315,0.5273592386994519,41.78,39.334270000000004,1.4992979051321043,60626324.666666664
2016-10-13,41.464,61776880,41.45,41.59,41.0605,40.16761666666666,-0.5766763778489281,2016,10,1.1321113031193557,0.7620396600566508,41.572833333333335,39.40891,1.4884376655391358,61598359.333333336
2016-10-14,41.148,59894060,41.754,41.787,41.148,40.254850000000005,-0.762106887902747,2016,10,1.1473085782872865,0.0,41.438833333333335,39.4711,1.4657268595220374,62400994.0
2016-10-17,40.6475,67102740,41.075,41.1,40.584,40.32236666666666,-1.2163410129289454,2016,10,1.1771106904166517,0.12306201550387187,41.0865,39.518069999999994,1.4342307978876332,63192260.0
2016-10-18,40.8825,50144360,41.1055,41.163,40.751,40.370333333333335,0.5781413371056088,2016,10,1.1212857278400088,0.3191747572815605,40.89266666666666,39.569160000000004,1.4278732698362444,62386044.666666664
2016-10-19,40.8845,41726740,41.02,41.0335,40.7585,40.42568333333333,0.004892068733575172,2016,10,1.114171700416474,0.4581818181818379,40.804833333333335,39.618539999999996,1.4140211521325874,62161967.333333336
2016-10-20,40.516,62966680,40.6995,40.7855,40.155,40.46945,-0.9013195709865696,2016,10,1.1300020044819619,0.5725614591593947,40.760999999999996,39.6603,1.3950646465679146,62908913.333333336
2016-10-21,40.9495,55807080,40.468,40.971,40.45,40.56753333333334,1.0699476749925996,2016,10,0.9710501113469739,0.9587332053742873,40.78333333333333,39.70805,1.317235002030743,61937857.333333336
2016-10-24,41.9045,81044360,41.2475,41.915,41.1105,40.678533333333334,2.332140807580063,2016,10,1.0188890738750813,0.986948415164698,41.123333333333335,39.77358,1.2833657455230114,62560083.333333336
2016-10-25,41.759,64795520,41.965,42.1545,41.661,40.802150000000005,-0.3472180792039037,2016,10,0.9787051140513447,0.19858156028368693,41.53766666666667,39.84027,1.1972125394663244,62642826.0
2016-10-26,41.1295,79704980,41.638,41.672,41.0,40.90465,-1.5074594698148869,2016,10,1.0327425134237216,0.19270833333333443,41.59766666666667,39.89881999999999,1.0797287027545224,63613456.0
2016-10-27,40.918,143131340,41.562,41.586,40.7715,40.98576666666667,-0.5142294460180663,2016,10,1.0288495914132474,0.17986494782074514,41.26883333333333,39.95255,0.9782860252128113,66360206.0
2016-10-28,38.816,216652600,39.1,39.4745,38.7305,40.982099999999996,-5.1371034752431655,2016,10,1.403077416138498,0.11491935483871407,40.28783333333334,39.96441,0.9864444721077654,69918400.0
2016-10-31,39.491,108179920,39.0515,39.685,39.0055,41.00663333333333,1.7389736191261163,2016,10,1.4355360429863848,0.714495952906547,39.74166666666667,39.99692,0.9370617406272506,71995098.66666667
2016-11-01,39.2705,106002420,39.95,40.042,38.8357,41.015283333333336,-0.5583550682433991,2016,11,1.4355769703328134,0.3604410179888884,39.192499999999995,40.02285,0.9190290667737119,74240042.0
2016-11-02,38.278,99626220,39.1965,39.2375,38.1775,40.974983333333334,-2.5273424071504014,2016,11,1.4906293907709385,0.09481132075471431,39.01316666666666,40.02596,1.0103288256403382,75752427.33333333
2016-11-03,38.3515,77344100,38.2525,38.85,38.2,40.912200000000006,0.1920163017921528,2016,11,1.4440546327946937,0.2330769230769215,38.63333333333333,40.03574,1.1113676383566544,75614989.33333333
2016-11-04,37.7525,102307960,38.1395,38.3,37.6615,40.8277,-1.5618685057950943,2016,11,1.4656354536124676,0.14252153484729993,38.12733333333333,40.03157,1.248423133672991,77458070.0
2016-11-07,39.2465,119546760,38.582,39.3866,38.547,40.80398333333333,3.957353817627962,2016,11,1.6451860955649804,0.8331348261076665,38.45016666666667,40.0475,1.2720495306133202,79676844.66666667
2016-11-08,39.3875,67647000,39.2485,39.587,38.955,40.75671666666666,0.35926770540049,2016,11,1.5958455829817648,0.6843354430379764,38.7955,40.06396,1.2980700374504714,79389791.33333333
2016-11-09,38.594,171103540,38.2,38.875,38.0045,40.66198333333333,-2.0145985401459843,2016,11,1.6012182797031795,0.6771970132107997,39.076,40.06826,1.3494733869649533,82147795.33333333
2016-11-10,37.119,254666400,38.9405,38.9415,35.885,40.517533333333326,-3.821837591335442,2016,11,1.7293623560215714,0.4037297562571575,38.36683333333334,40.04148,1.4868749276838753,87357360.0
2016-11-11,36.9505,132200440,36.7865,37.163,36.445,40.3537,-0.45394541878822636,2016,11,1.7105159450397378,0.7040389972144852,37.5545,40.00987,1.5997261220338463,88813722.66666667
2016-11-14,35.9535,146012620,37.2755,37.3,35.505,40.157583333333335,-2.698204354474232,2016,11,1.759554923073708,0.24986072423398162,36.67433333333333,39.9565,1.763835114681019,91838136.66666667
2016-11-15,37.162,134997340,36.5,37.339,36.2995,40.00626666666666,3.361286105664263,2016,11,1.8948975621567796,0.8297258297258295,36.68866666666667,39.91087,1.820621851576259,94372154.66666667
2016-11-16,37.3245,72084340,36.994,37.4935,36.7805,39.84315000000001,0.4372746353802359,2016,11,1.8770639486353362,0.7629733520336629,36.81333333333333,39.87288,1.8347897612815536,94470542.0
2016-11-17,37.82,73258780,37.466,37.875,37.4,39.70105,1.3275462497823076,2016,11,1.9031840387451626,0.8842105263157904,37.4355,39.845220000000005,1.8203598183061531,95124944.66666667
2016-11-18,38.008,87317760,38.05,38.387,37.8822,39.568933333333334,0.4970914859862674,2016,11,1.909265416886543,0.2492076069730675,37.7175,39.845240000000004,1.7935268363322117,96420128.66666667
2016-11-21,39.0,92018160,38.3,39.0175,38.2555,39.46608333333334,2.609976846979567,2016,11,1.9803381058476575,0.9770341207349104,38.276,39.85375,1.7316391531174566,98274251.33333333
2016-11-22,39.2665,106131760,39.4085,39.62,39.05,39.389966666666666,0.6833333333333247,2016,11,1.9771790164561713,0.37982456140351467,38.758166666666675,39.87807,1.6864772810626214,99422211.33333333
2016-11-23,39.006,70665940,39.0865,39.0875,38.656,39.30001666666667,-0.663415379521981,2016,11,1.9764437064626763,0.8111239860950211,39.090833333333336,39.8971,1.6297831328301347,100195293.33333333
2016-11-25,39.0185,36741360,39.325,39.3375,38.895,39.2185,0.03204635184330673,2016,11,1.975607700107058,0.27909604519774284,39.097,39.90778,1.5781555963234513,99360776.0
2016-11-28,38.3385,87677100,38.8495,38.85,38.212,39.12485,-1.742763048297602,2016,11,1.9935436177692225,0.1982758620689662,38.78766666666667,39.89603,1.5426689543081922,100286877.33333333
2016-11-29,38.126,65357680,38.4,38.4945,38.066,39.040800000000004,-0.5542731197099693,2016,11,1.9857389137768318,0.1400233372228593,38.49433333333334,39.88345,1.5254428842482326,100228708.66666667
2016-11-30,37.5285,92143040,38.1,38.4045,37.5125,38.928999999999995,-1.567172008603046,2016,11,1.9955745908059717,0.01793721973093981,37.99766666666667,39.8538,1.508624847679036,101628664.66666667
2016-12-01,37.1825,93015220,37.6205,37.6685,36.9015,38.805600000000005,-0.9219659725275609,2016,12,1.9984152156082535,0.3663624511082108,37.61233333333333,39.80771,1.4944953501848854,103338280.66666667
2016-12-02,37.017,71131040,37.17,37.4245,36.835,38.688966666666666,-0.44510186243527095,2016,12,1.995387528215407,0.30873621713316685,37.242666666666665,39.74335,1.4929431239214932,103610426.0
2016-12-05,37.968,86094560,37.25,38.0745,37.1,38.58958333333333,2.569089877623787,2016,12,2.0484600446356467,0.8907131862493617,37.38916666666667,39.69696,1.4354017404926365,104620008.66666667
2016-12-06,38.236,75847580,38.1995,38.412,37.8625,38.4673,0.7058575642646225,2016,12,1.999209276400905,0.6797088262056391,37.74033333333333,39.66252,1.292401117407421,104446782.66666667
2016-12-07,38.521,73583060,38.2275,38.521,37.791,38.359366666666666,0.7453708546919291,2016,12,2.007979272429509,1.0,38.24166666666667,39.61683,1.1334540659154708,104739700.66666667
2016-12-08,38.3665,63740940,38.5935,38.6895,38.2595,38.267266666666664,-0.4010799304275503,2016,12,1.9941836109337048,0.24883720930232417,38.374500000000005,39.55544,1.005652393614059,104207566.0
2016-12-09,38.433,49287120,38.5,38.5125,38.267,38.18443333333334,0.17332829421499163,2016,12,1.9945440039901428,0.6761710794297228,38.44016666666667,39.49505,0.8734395912370252,101079425.33333333
2016-12-12,38.006,59177380,38.32,38.3445,37.86,38.15743333333333,-1.111024380090031,2016,12,1.7733324488233526,0.3013415892672893,38.268499999999996,39.41786,0.8657286519751121,95830251.33333333
2016-12-13,38.717,105062580,38.248,39.123,38.1,38.13163333333333,1.870757248855437,2016,12,1.7780867238082607,0.6031280547409577,38.38533333333333,39.35546,0.8356257714342744,95726340.0
2016-12-14,38.441,108939300,38.9125,39.043,38.1405,38.10398333333333,-0.7128651496758454,2016,12,1.7798307663424109,0.33296398891966844,38.388,39.29024999999999,0.8099722694629232,95824236.0
2016-12-15,38.05,75910060,38.314,38.455,38.0155,38.09638333333333,-1.0171431544444887,2016,12,1.7281238771667504,0.078498293515346,38.40266666666667,39.20689,0.8093525901793065,95033697.33333333
2016-12-16,37.8885,96923100,38.25,38.2565,37.7,38.08095,-0.42444152431010407,2016,12,1.7293586282105016,0.3387241689128441,38.1265,39.123000000000005,0.8087342638239247,95686330.66666667
2016-12-19,38.3,62159120,37.9445,38.525,37.808,38.0992,1.0860815286960257,2016,12,1.7157911897517377,0.6861924686192443,38.079499999999996,39.04957,0.8072429408284155,94348036.0
2016-12-20,38.561,54027900,38.4325,38.7195,38.3855,38.07635,0.6814621409921839,2016,12,1.5561640788266222,0.525449101796412,38.249833333333335,38.979079999999996,0.7829848299715544,92164074.0
2016-12-21,38.53,40825760,38.5,38.561,38.285,38.04776666666667,-0.08039210601384905,2016,12,1.5542751830921628,0.8876811594202956,38.46366666666666,38.91868,0.7483560342664808,91270032.66666667
2016-12-22,38.317,50429240,38.406,38.5605,38.151,38.03853333333333,-0.5528159875421768,2016,12,1.5133133278984128,0.4053724053724033,38.46933333333334,38.85093,0.743074321401636,87247556.0
2016-12-23,38.0295,39574440,38.2275,38.325,37.8995,38.06888333333334,-0.750319701438007,2016,12,1.3408039271621046,0.30552291421855604,38.29216666666667,38.78224,0.7225321933328406,80077824.0
2016-12-27,38.57,52613840,38.17,38.7325,38.06,38.12286666666667,1.4212650705373475,2016,12,1.3581951642478192,0.7583643122676557,38.3055,38.73068,0.696108418197285,77424937.33333333
2016-12-28,38.6065,65651940,38.8125,39.0,38.525,38.21130000000001,0.09463313456052891,2016,12,1.247286466844344,0.17157894736841706,38.402,38.68986,0.5676806047114783,74746248.0
2016-12-29,38.2575,63099600,38.62,38.67,38.0425,38.24781666666667,-0.9039928509447792,2016,12,1.1160115322179838,0.34262948207171595,38.478,38.63736,0.5319669662309813,72349656.66666667
2016-12-30,37.4935,82654140,38.3235,38.37,37.414,38.25345,-1.9969940534535824,2016,12,1.1776524167753863,0.08315899581589566,38.119166666666665,38.56954,0.5226657359649656,72701983.33333333
2017-01-03,37.6835,70397540,37.896,37.938,37.385,38.2489,0.5067545041140598,2017,1,1.1555971305872317,0.5397830018083216,37.8115,38.51289,0.5271441502781649,72606608.66666667
2017-01-04,37.859,50105920,37.9195,37.984,37.71,38.24393333333333,0.465721071556513,2017,1,1.1551406489727751,0.5437956204379577,37.678666666666665,38.451080000000005,0.5301852918350671,71366214.0
2017-01-05,39.0225,116403900,38.0775,39.12,38.0128,38.244683333333334,3.0732454634300854,2017,1,1.1937774256543487,0.9119400289017371,38.18833333333334,38.39344,0.5313064328377617,72179072.0
2017-01-06,39.7995,119623380,39.118,39.972,38.924,38.262449999999994,1.9911589467614954,2017,1,1.2421594218949394,0.8354007633587794,38.89366666666667,38.35425,0.5738612464459409,72628792.66666667
2017-01-09,39.846,68857280,39.9,40.0887,39.5885,38.29044999999999,0.1168356386386682,2017,1,1.2348022247523407,0.51479408236704,39.556,38.32858,0.6292148685958915,72568504.0
2017-01-10,39.795,51152800,39.83,39.9,39.4772,38.31633333333333,-0.12799277217285798,2017,1,1.2353548588799912,0.7516556291390775,39.8135,38.30612,0.6745354638223999,73048885.33333333
2017-01-11,39.951,59725340,39.683,39.975,39.4755,38.37008333333333,0.3920090463626069,2017,1,1.1877192859432997,0.9519519519519506,39.864,38.32882,0.7376551044770177,72117160.0
2017-01-12,40.682,97315960,40.0155,40.7065,39.975,38.455283333333334,1.8297414332557382,2017,1,1.218724191698666,0.9665071770334979,40.14266666666666,38.35264,0.8478680635340646,73182436.0
2017-01-13,40.857,75542700,40.716,41.0825,40.57,38.56623333333334,0.43016567523719296,2017,1,1.171146354307342,0.5599999999999951,40.49666666666667,38.384370000000004,0.9356455611459101,72629091.33333333
2017-01-17,40.486,73362220,40.785,40.8,40.172,38.67634999999999,-0.9080451330249484,2017,1,1.1706521474000027,0.5,40.675000000000004,38.42853,0.9612233866994846,71973991.33333333
2017-01-18,40.374,46897580,40.475,40.5865,40.2135,38.78824999999999,-0.2766388381168716,2017,1,1.1674003984652075,0.4302949061662199,40.572333333333326,38.46898,0.9567813567661492,71166209.33333333
2017-01-19,40.452,50591380,40.5,40.6755,40.366,38.87105,0.19319363947094548,2017,1,1.0856254716927465,0.2778675282714008,40.43733333333333,38.52297,0.9902466633674907,69982770.0
2017-01-20,40.4165,67463660,40.764,40.801,40.313,38.94373333333333,-0.08775833086126505,2017,1,1.0829716768263646,0.2120901639344199,40.41416666666667,38.54637,1.0215557163509492,69703306.0
2017-01-23,40.894,55884560,40.34,40.925,40.254,39.02283333333333,1.1814481709202962,2017,1,1.093548605326968,0.9538002980625949,40.5875,38.5765,1.0780064401744447,69113356.0
2017-01-24,41.122,59355060,41.1,41.1995,40.725,39.11468333333333,0.5575390032767746,2017,1,1.0892187135311637,0.836670179135931,40.81083333333333,38.62706,1.1359861770903459,68967160.0
2017-01-25,41.826,78629500,41.2895,41.8709,41.2644,39.227783333333335,1.7119789893487614,2017,1,1.1218459936214173,0.9259686727122859,41.28066666666666,38.7212,1.230731081325381,69945239.33333333
2017-01-26,41.9575,71427900,41.7765,42.192,41.65,39.359500000000004,0.3143977430306588,2017,1,1.0902708515948212,0.567343173431741,41.63516666666667,38.82134,1.30469167978893,70353590.0
2017-01-27,41.7885,59894000,41.95,41.985,41.472,39.461883333333326,-0.40278853601859455,2017,1,1.0584618059547843,0.6169590643274833,41.85733333333334,38.93804,1.3713466241274905,68847970.66666667
2017-01-30,41.519,73628820,41.65,41.675,40.819,39.56448333333333,-0.6449142706725586,2017,1,1.0563784117409456,0.8177570093457946,41.755,39.02518,1.4070129615077098,67670954.66666667
2017-01-31,41.174,62585380,41.1875,41.3495,40.978,39.668616666666665,-0.8309448686143694,2017,1,1.0491231884089742,0.5275908479138608,41.493833333333335,39.10217,1.4066645599415404,67226798.66666667
2017-02-01,41.6175,76626380,41.4605,41.689,41.247,39.79291666666666,1.0771360567348287,2017,2,1.0507342463752234,0.8382352941176463,41.43683333333333,39.17812,1.408695490230423,66550241.333333336
2017-02-02,41.9975,140861900,41.8295,42.1245,41.413,39.91616666666666,0.9130774313690138,2017,2,1.0468449418645112,0.8215038650737946,41.59633333333333,39.25791,1.4350770394635741,69173667.33333333
2017-02-03,40.51,217112200,40.336,40.915,40.2,39.98113333333333,-3.541877492707912,2017,2,1.2582129097400727,0.43356643356642904,41.375,39.28811,1.4155963586329434,74609810.66666667
2017-02-06,40.382,76545680,40.49,40.536,40.15,40.04286666666667,-0.31597136509503576,2017,2,1.2605763899785387,0.6010362694300457,40.963166666666666,39.31042,1.390287175329326,75800474.66666667
2017-02-07,40.625,69276840,40.4655,40.808,40.375,40.119800000000005,0.6017532564013717,2017,2,1.2555420438208549,0.5773672055427254,40.50566666666666,39.342800000000004,1.3548985939914993,76428728.0
2017-02-08,40.9855,57121160,40.6345,41.074,40.625,40.218333333333334,0.8873846153846232,2017,2,1.2482543036205647,0.8028953229398739,40.66416666666667,39.38214,1.3041786114542968,77013618.66666667
2017-02-09,41.068,49649280,41.08,41.25,40.9855,40.3016,0.20129070036962737,2017,2,1.2287495954694572,0.3119092627599115,40.89283333333333,39.436730000000004,1.274721121630603,76914800.0
2017-02-10,41.373,48556340,41.191,41.4,41.1425,40.393816666666666,0.7426706925099724,2017,2,1.2322206519948944,0.8951456310679573,41.14216666666666,39.50167,1.2476449641662266,76344946.66666667
